cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,15575,8192,3072,ck,0,0,522.698,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1499.75,627.88,0.0
256,15595,3072,6144,ck,0,0,414.7288,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1419.46,507.57,0.0
256,15595,8192,3072,ck,0,0,529.8166,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1481.5,620.18,0.0
256,15615,3072,6144,ck,0,0,411.2488,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1433.31,512.47,0.0
256,15615,8192,3072,ck,0,0,528.7007,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1486.53,622.23,0.0
256,15702,3072,6144,ck,0,0,411.8672,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1439.13,514.29,0.0
256,15702,8192,3072,ck,0,0,536.5821,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1472.85,616.24,0.0
256,15724,3072,6144,ck,0,0,415.5792,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1428.27,510.35,0.0
256,15724,8192,3072,ck,0,0,540.0941,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1465.33,613.03,0.0
256,15747,3072,6144,ck,0,0,414.2972,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1434.79,512.61,0.0
256,15747,8192,3072,ck,0,0,545.5177,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1452.88,607.75,0.0
256,15770,3072,6144,ck,0,0,416.87,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1428.02,510.13,0.0
256,15770,8192,3072,ck,0,0,534.9912,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1483.63,620.55,0.0
256,15793,3072,6144,ck,0,0,415.0108,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1436.51,513.09,0.0
256,15793,8192,3072,ck,0,0,527.0856,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1508.08,630.7,0.0
256,15816,3072,6144,ck,0,0,419.2056,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1424.2,508.63,0.0
256,15816,8192,3072,ck,0,0,539.0232,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1476.83,617.57,0.0
256,15839,3072,6144,ck,0,0,415.9159,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1437.56,513.33,0.0
256,15839,8192,3072,ck,0,0,541.3708,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1472.56,615.71,0.0
256,16001,3072,6144,ck,0,0,425.0848,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1420.93,506.95,0.0
256,16001,8192,3072,ck,0,0,545.9584,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1475.12,616.31,0.0
256,16250,3072,6144,ck,0,0,426.8568,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1437.06,512.01,0.0
256,16250,8192,3072,ck,0,0,562.4865,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1454.06,606.82,0.0
256,16298,3072,6144,ck,0,0,426.0796,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1443.93,514.33,0.0
256,16298,8192,3072,ck,0,0,556.6069,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1473.76,614.9,0.0
256,16384,512,7168,cktile,11,0,98.713,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1218.27,1396.85,0.0
256,17237,8192,3072,ck,0,0,591.0056,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1467.95,610.03,0.0
256,17292,8192,3072,ck,0,0,593.0647,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1467.52,609.71,0.0
256,18046,8192,3072,ck,0,0,604.7856,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1501.83,622.15,0.0
256,18091,8192,3072,ck,0,0,607.924,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1497.8,620.38,0.0
256,18955,8192,3072,ck,0,0,645.7634,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1477.38,610.06,0.0
256,18978,8192,3072,ck,0,0,654.8643,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1458.61,602.26,0.0
256,19001,8192,3072,ck,0,0,645.5526,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1481.45,611.65,0.0
256,19024,8192,3072,ck,0,0,635.5907,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1506.49,621.94,0.0
256,19670,8192,3072,ck,0,0,643.7016,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1538.02,633.62,0.0
256,20043,8192,3072,ck,0,0,679.0872,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1485.52,611.29,0.0
256,20131,8192,3072,ck,0,0,674.42,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1502.37,618.06,0.0
256,20297,8192,3072,ck,0,0,663.5456,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1539.58,633.06,0.0
256,20329,8192,3072,ck,0,0,666.0266,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1536.26,631.64,0.0
256,20480,512,7168,cktile,27,0,95.1492,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1579.88,1801.82,0.0
256,20626,8192,3072,ck,0,0,693.8637,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1496.17,614.62,0.0
256,20631,8192,3072,ck,0,0,682.3364,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1521.82,625.15,0.0
256,20633,8192,3072,ck,0,0,687.5973,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1510.32,620.42,0.0
256,20635,8192,3072,ck,0,0,696.7482,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1490.63,612.33,0.0
256,20638,8192,3072,ck,0,0,686.6312,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1512.81,621.44,0.0
256,20649,8192,3072,ck,0,0,674.8058,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1540.14,632.65,0.0
256,20650,8192,3072,ck,0,0,675.5371,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1538.55,631.99,0.0
256,20672,8192,3072,ck,0,0,685.7934,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1517.16,623.16,0.0
256,20676,8192,3072,ck,0,0,694.7825,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1497.82,615.21,0.0
256,20696,8192,3072,ck,0,0,701.0304,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1485.9,610.28,0.0
256,20719,8192,3072,ck,0,0,701.6852,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1486.17,610.35,0.0
256,20743,8192,3072,ck,0,0,698.9843,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1493.64,613.38,0.0
256,20773,8192,3072,ck,0,0,694.4298,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1505.61,618.24,0.0
256,20801,8192,3072,ck,0,0,717.0369,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1460.1,599.51,0.0
256,20806,8192,3072,ck,0,0,689.8522,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1518.01,623.27,0.0
256,20815,8192,3072,ck,0,0,701.0792,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1494.34,613.54,0.0
256,20817,8192,3072,ck,0,0,698.1969,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1500.66,616.13,0.0
256,20847,8192,3072,ck,0,0,698.2274,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1502.75,616.94,0.0
256,20849,8192,3072,ck,0,0,703.2874,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1492.08,612.56,0.0
256,20851,8192,3072,ck,0,0,698.0519,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1503.42,617.21,0.0
256,20853,8192,3072,ck,0,0,690.8892,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1519.15,623.66,0.0
256,20855,8192,3072,ck,0,0,681.7009,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1539.78,632.13,0.0
256,20857,8192,3072,ck,0,0,696.5038,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1507.2,618.75,0.0
256,20861,8192,3072,ck,0,0,703.6294,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1492.22,612.59,0.0
256,20910,8192,3072,ck,0,0,704.0504,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1494.83,613.58,0.0
256,21010,8192,3072,ck,0,0,710.6617,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1488.0,610.61,0.0
256,21011,8192,3072,ck,0,0,690.3609,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1531.83,628.59,0.0
256,21041,8192,3072,ck,0,0,691.0968,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1532.39,628.77,0.0
256,21043,8192,3072,ck,0,0,693.4205,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1527.4,626.72,0.0
256,21045,8192,3072,ck,0,0,706.7264,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1498.78,614.97,0.0
256,21048,8192,3072,ck,0,0,713.3356,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1485.11,609.36,0.0
256,21184,8192,3072,ck,0,0,715.2605,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1490.68,611.42,0.0
256,21191,8192,3072,ck,0,0,711.2165,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1499.65,615.08,0.0
256,21209,8192,3072,ck,0,0,712.2073,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1498.84,614.72,0.0
256,21213,8192,3072,ck,0,0,695.551,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1535.02,629.55,0.0
256,21228,8192,3072,ck,0,0,719.4311,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1485.12,609.06,0.0
256,21230,8192,3072,ck,0,0,711.9441,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1500.88,615.52,0.0
256,21232,8192,3072,ck,0,0,706.6636,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1512.24,620.18,0.0
256,21234,8192,3072,ck,0,0,711.2627,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1502.6,616.22,0.0
256,21236,8192,3072,ck,0,0,692.1609,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1544.21,633.28,0.0
256,21238,8192,3072,ck,0,0,708.6326,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1508.46,618.62,0.0
256,21240,8192,3072,ck,0,0,715.9919,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1493.1,612.31,0.0
256,21242,8192,3072,ck,0,0,720.5643,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1483.76,608.48,0.0
256,21244,8192,3072,ck,0,0,695.7377,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1536.85,630.25,0.0
256,21705,8192,3072,ck,0,0,730.8545,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1494.76,612.24,0.0
256,22010,8192,3072,ck,0,0,738.2893,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1500.5,614.11,0.0
256,22040,8192,3072,ck,0,0,743.741,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1491.53,610.4,0.0
256,22188,8192,3072,ck,0,0,725.4702,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1539.36,629.74,0.0
256,23010,8192,3072,ck,0,0,751.3183,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1541.47,629.36,0.0
256,23309,8192,3072,ck,0,0,763.7489,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1536.08,626.73,0.0
256,23671,8192,3072,ck,0,0,773.7604,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1539.75,627.73,0.0
256,25002,8192,3072,ck,0,0,836.2877,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1504.74,611.76,0.0
256,25003,8192,3072,ck,0,0,842.0985,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1494.41,607.56,0.0
256,25014,8192,3072,ck,0,0,819.331,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1536.61,624.7,0.0
256,25276,8192,3072,ck,0,0,846.0665,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1503.64,610.99,0.0
256,25284,8192,3072,ck,0,0,845.8352,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1504.53,611.34,0.0
256,25404,8192,3072,ck,0,0,828.2556,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1543.76,627.13,0.0
256,25414,8192,3072,ck,0,0,846.9115,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1510.34,613.55,0.0
256,25440,8192,3072,ck,0,0,852.0372,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1502.79,610.45,0.0
256,25462,8192,3072,ck,0,0,848.6257,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1510.14,613.41,0.0
256,25485,8192,3072,ck,0,0,857.4294,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1495.99,607.63,0.0
256,25507,8192,3072,ck,0,0,851.5533,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1507.61,612.33,0.0
256,25530,8192,3072,ck,0,0,827.1172,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1553.55,630.96,0.0
256,25553,8192,3072,ck,0,0,853.9414,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1506.1,611.66,0.0
256,25576,8192,3072,ck,0,0,850.3232,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1513.87,614.79,0.0
256,25601,8192,3072,ck,0,0,833.6049,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1545.74,627.71,0.0
256,25626,8192,3072,ck,0,0,838.3645,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1538.47,624.72,0.0
256,25653,8192,3072,ck,0,0,857.905,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1505.01,611.11,0.0
256,25675,8192,3072,ck,0,0,843.3428,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1532.31,622.17,0.0
256,25890,8192,3072,ck,0,0,863.1792,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1509.64,612.71,0.0
256,25897,8192,3072,ck,0,0,864.2524,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1508.17,612.11,0.0
256,26029,8192,3072,ck,0,0,875.5202,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1496.35,607.17,0.0
256,26762,8192,3072,ck,0,0,869.0656,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1549.91,628.09,0.0
256,27005,8192,3072,ck,0,0,880.2618,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1544.09,625.47,0.0
256,27026,8192,3072,ck,0,0,878.044,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1549.2,627.51,0.0
256,27239,8192,3072,ck,0,0,910.369,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1505.96,609.78,0.0
256,27284,8192,3072,ck,0,0,912.2663,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1505.32,609.47,0.0
256,27309,8192,3072,ck,0,0,884.9565,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1553.19,628.83,0.0
256,27400,8192,3072,ck,0,0,920.333,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1498.47,606.59,0.0
256,27671,8192,3072,ck,0,0,931.7889,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1494.68,604.79,0.0
256,27691,8192,3072,ck,0,0,909.9641,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1531.64,619.72,0.0
256,28007,8192,3072,ck,0,0,907.6324,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1553.09,628.08,0.0
256,28398,8192,3072,ck,0,0,919.2207,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1554.92,628.44,0.0
256,28997,8192,3072,ck,0,0,972.4713,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1500.78,606.01,0.0
256,29003,8192,3072,ck,0,0,976.8032,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1494.43,603.45,0.0
256,29662,8192,3072,ck,0,0,994.8103,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1500.73,605.41,0.0
256,30002,8192,3072,ck,0,0,1011.8222,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1492.41,601.77,0.0
256,30003,8192,3072,ck,0,0,970.5134,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1555.98,627.4,0.0
256,30013,8192,3072,ck,0,0,1009.7801,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1495.97,603.2,0.0
256,30026,8192,3072,ck,0,0,1011.4349,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1494.17,602.46,0.0
256,30327,8192,3072,ck,0,0,1018.2201,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1499.09,604.2,0.0
256,30482,8192,3072,ck,0,0,1027.3346,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1493.39,601.77,0.0
